50 mg
10 mg
30 g
250 mg
15 g
100 g
70 g
5.0 g
5.0 g
5.0 g
0.5 g
30.0 g
0.1 g
10.0 g
150.0 g
172.4 g
20.0 g
2.0 g
15.0 g
2.0 g
5.0 g
25.0 g
10.0 g
100.0 g
220.0 g
8.0 g
1100 mg
660 mg
4400 mg
440 mg
880 µg
20 mg
50 mg
10 g
160 mg
2270 mg
21.6 ml
72.0 ml
20.0 ml
86.4 ml
60.0 mg
55.0 mg
250.0 mg
120.0 mg
55.0 mg
200.0 mg
5.0 mg
225.0 mg
46.5 g
2.5 g
9.0 g
10.0 g
31.0 g
25 g
25 g
80 g
40 g
16 g
16 g
282 g
16 g
3 g
25 g
25 g
80 g
40 g
16 g
16 g
282 g
16 g
3 g
2.3 g
2.6 g
2.3 g
2.2 g
2.7 g
2.4 g
280.0 g
14.0 g
0.05 g
4.0 g
5.0 g
500 g
100 g
30 g
20 g
15 g
q.s.
35 g
11.0 g
6.6 g
44.0 g
4.4 g
1.8 g
25.2 g
240 ml
800 ml
960 ml
100 g
10 g
10 g
277 g
3 g
100 g
200 g
10 g
250 g
45 g
5 g
250 g
250 g
75 g
25 g
q.s.
100 g
25 g
2 g
5 g
50 g
293 g
5 g
2 g
50 g
293 g
5 g
2 g
50 g
150 g
150 g
15 g
2 g
50 g
150 g
150 g
15 g
2 g
110 g
190 g
3 g
2 g
100 g
100 g
100 g
9 g
1 g
100 g
200 g
10 g
60 g
10 g
2 g
1 g
300 g
100 g
15 g
50 g
10 g
4 g
50.0 g
150.0 g
1.5 g
2.0 g
3.0 g
3 g
195 g
2 g
1 g
10.0 g
75.0 g
20.0 g
15.0 g
5 g
25 g
0.8 g
2.5 g
1.7 g
75 g
375 g
23 g
4 g
12 g
100 g
250 g
19 g
5 g
10 g
156 g
150 g
4 g
2 g
320 g
160 g
16 g
3 g
3 g
610 g
150 g
140 g
30 g
50 g
q.s.
100 g
150 g
10 g
3 g
285 g
50 g
150 g
20 g
3 g
3 g
300 g
60 g
50 g
100 g
12 g
25 g
52 g
6 g
6 g
305 g
75 g
70 g
15 g
25 g
40 g
150 g
150 g
15 g
10 g
1 g
1 g
40 g
150 g
150 g
1 g
1 g
40 g
300 g
15 g
80 g
1 g
2 g
100 g
200 g
10 g
3 g
1 g
1 g
100 g
150 g
83 g
10 g
3 g
1 g
1 g
250 g
100 g
12 g
5 g
300 g
100 g
20 g
60 g
10 g
2 g
315 g
450 g
600 g
35 g
10 g
200 g
400 g
550 g
120 g
60 g
100 g
100 g
400 g
4 g
25 g
6 g
500 g
1100 g
300 g
100 g
10 g
10 g
10 g
30 g
100 g
450 g
264 g
400 g
60 g
3 g
4 g
1 g
20 g
105 g
500 g
4 g
50 g
6 g
110 g
500 g
4 g
50 g
6 g
120 g
500 g
200 g
100 g
15 g
4 g
35 g
500 g
850 g
575 g
60 g
15 g
112 g
200 g
1000 g
587 g
65 g
10 g
25 g
1 g
1000 g
800 g
150 g
660 g
80 g
q.s.
q.s.
q.s.
500 g
430 g
8 g
200 ml
550 g
660 g
67 g
67 g
10 g
1 g
100 g
232 g
1 g
200.0 g
256.0 g
25.0 g
15.0 g
1.2 g
2.5 g
70 g
208 g
196 g
14 g
6 g
3 g
3 g
440.0 g
4.5 g
13.5 g
q.s.
75.0 g
37.5 g
5.0 g
2.0 g
5.0 g
25.0 g
0.2 g
62.8 g
6.0 g
22.0 g
q.s.
0.33 g
100 ml
200 g
390 g
100 g
7 g
3 g
200 g
493 g
7 g
200 g
400 g
4 g
300.0 g
300.0 g
6.0 g
0.2 g
6.0 g
400.0 g
200.0 g
10.0 g
0.1 g
800 g
790 g
20 g
q.s.
10.5 g
25.0 g
q.s.
100 ml
5.0 g
16.0 g
q.s.
79.0 ml
10 g
15 g
20 g
55 g
0.01 g
5.0 g
57.0 g
38.0 g
100 g
140 g
140 g
15 g
2 g
10 g
100 g
300 g
3 g
3 g
1.0 g
6.5 g
q.s.
93.0 g
2.0 g
11.0 g
q.s.
87.0 g
3.0 g
120 ml
2.4 g
120 ml
0.06 g
60 ml
4.0 g
10 ml
100 ml
0.06 g
4 ml
60 ml
0.1 g
2 ml
50 ml
0.3 g
3 ml
60 ml
1.2 g
120 ml
1.0 g
1.0 g
100 ml 
0.1 g
100 ml
0.1 g
0.5 g
100 ml
0.625 g
100 ml
0.05 g
100 ml
0.1 g
100 ml
10 ml
1.5 g
100 ml
12.5 g
50 ml
0.012 g
120 ml
0.6 g
120 ml
0.2 g
100 ml 
0.05 g
100 ml
1.0 g
100 ml
0.05 g
500 ml 
0.1 g
100 ml
0.08 g
500 ml
2 ml
100 ml
1000 ml
0.1 g
100 ml 
6.0 g
60 ml
0.001 g
60 ml 
0.5 g
100 ml 
0.5 g
100 ml 
1.0 g
10 ml
100 ml
1.2 g
120 ml
4.8 g
120 ml
0.3 g
100 ml
0.03 g
75 ml
10 g
2 g
1000 ml
1.2 g
120 ml
0.24 g
120 ml
0.05 g
50 ml
0.12 g
30 ml
1.0 g
100 ml
0.2 g
100 ml
0.2 g
8.4 g
100 ml 
4.8 g
240 ml
0.6 g
60 ml
0.01 g
10 ml
0.12 g
240 ml
0.24 g
240 ml
4.8 ml
1 ml
1.5 g
150 ml
100.0 g
1000 ml
1.2 g
120 ml
3.0 g
120 ml
0.1 g
40 ml
0.125 g
100 ml
0.1 g
5 ml
40 ml
1.0 g
100 ml
1.0 g
100 ml
6.0 g
120 ml
6.0 g
120 ml
0.4 g
1 ml
50 ml
23.4 g
344.4 g
0.3 g
2.0 g
2.0 g
10.0 g
7.0 g
1.5 g
0.18 g
50.00 g
q.s.
q.s.
24.0 g
3.0 g
0.44 g
14.0 g
2.4 g
1.0 g
0.5 g
2.0 g
80.0 g
100.0 g
100.0 g
205.0 g
300.0 g
0.04 g
0.25 g
q.s.
739.0 g
90.0 g
17.5 g
8.75 g
0.05 g
2.5 g
2.0 g
65.0 g
q.s.
51.0 g
500.0 g
1.0 g
0.3 g
0.06 g
7.0 g
80.0 g
400.0 g
2.0 g
0.1 g
4.5 g
0.7 g
q.s.
50.0 g
q.s.
35.0 g
560.0 g
2.0 g
1.0 g
1.0 g
1.0 g
204.0 g
77.112 g
0.12 g
0.1 g
400.0 g
q.s.
50.0 g
50.0 g
40.0 g
1.0 g
200.0 g
150.0 g
200.0 g
310.0 g
25.0 g
300.0 g
600.0 g
40.0 g
q.s.
2.0 g
575.0 g
20.0 g
582.0 g
100.0 g
150.0 g
30.0 g
14.0 g
100.0 g
4.0 g
q.s.
2.0 g
6.0 g
3.0 g
28.0 g
0.5 g
q.s.
60.5 g
43.0 g
1.0 g
0.2 g
15.0 g
150.0 g
450.0 g
4.0 g
q.s.
20.0 g
60.0 g
30.0 g
28.0 g
0.5 g
q.s.
q.s.
1.0 g
700.0 g
q.s.
20.0 g
1.5 g
1.5 g
110.0 g
3.0 g
0.5 g
1.5 g
0.4 g
0.5 g
0.5 g
q.s.
40.0 g
0.24 g
1.0 g
3.0 g
390.0 g
130.0 g
4.0 g
4.0 g
0.6 g
q.s.
q.s.
1.5 g
27.0 g
q.s.
q.s.
500.0 g
100.0 g
25.0 g
170.0 g
160.0 g
627.0 g
900.0 g
70.0 g
50.0 g
5.00 g
2.0 g
q.s.
25.0 g
50.0 g
1.0 g
q.s.
922.0 g
1.2 g
10.0 g
0.1 g
q.s.
990.0 g
10.0 g
100.0 g
60.0 g
10.0 g
2.0 g
818.0 g
5.0 g
50.0 g
q.s.
100.0 g
300.0 g
545.0 g
120.0 g
250.0 g
232.0 g
6.0 g
6.0 g
12.0 g
1.5 g
62.5 g
q.s.
200.0 g 
200.0 g 
240.0 g 
211.5 g 
41.3 g
82.6 g
3.3 g
4.13 g
4.13 g
8.26 g
5.0 g
2.0 g
401.0 g
200.0 g
360.0 g
320.0 g
q.s.
200.0 g
2.0 g
1.0 g
0.5 g
500.0 g
3.0 g
2.0 g
291.5 g
290.0 g
67.0 g
0.0526 g
2.0 g
0.05 g
0.6 g
0.2 g
10.0 g
0.25 g
30.0 g
1.15 g
3.0 g
q.s.
214.0 g
54.2 g
0.04 g
2.0 g
0.2 g
0.15 g
20.0 g
0.4 g
30.0 g
0.9 g
3.0 g
q.s.
5.0 g
2.0 g
401.0 g
200.0 g
360.0 g
320.0 g
q.s.
40.0 g
40.0 g
50.0 g
1.0 g
100.0 g
76.9 g
200.0 g
2.0 g
1.0 g
0.5 g
500.0 g
3.0 g
2.0 g
291.5 g
217.0 g
56.0 g
18.5 g
30.0 g
0.04 g
2.0 g
0.2 g
5.6 g
0.4 g
0.9 g
0.2 g
q.s.
27.0 g
30.0 g
70.0 g
80.0 g
80.0 g
90.0 g
100.0 g
4.0 g
5.0 g
1.0 g
q.s.
q.s.
260.0 g
200.0 g
200.0 g
45.0 g
65.0 g
16.5 g
2.5 g
1.0 g
2.5 g
1.5 g
84.0 g
315.0 g
1.0 g
6.0 g
160.0 g
1.0 g
60.0 g
100.0 g
30.0 g
20.0 g
100.0 g
5.0 g
1.5 g
q.s.
143.5 g
1.04 g
3035.41 g
23.33 g
1.67 g
13.33 g
0.74 g
4.44 g
14.44 g
215.67 g
56.59 g
21.56 g
258.8 g
21.56 g
43.13 g
1.44 g
215.67 g
26.39 g
33.99 g
105.16 g
144.25 g
1.0 g
138.9 g
27.44 g
7.0 g
15.0 g
0.78 g
7.55 g
10.0 g
2886.8 g
50.0 g
50.0 g
21.0 g
50.0 g
400.0 g
60.0 g
15.0 g
5.0 g
4.0 g
15.0 g
40.0 g
30.0 g
q.s.
915.0 g
150.0 g
400.0 g
240.0 g
10.0 g
17.0 g
340.0 g
q.s.
633.0 g
0.054 g
0.014 g
q.s.
3.75 g
0.15 g
10.0 g
10.0 g
q.s.
100.0 g
q.s.
150.0 g
5.0 g
10.0 g
q.s.
1.0 g
0.5 g
6.8 g
0.125 g
0.44 g
6.48 g
1.0 g
q.s.
69.3 g
883.0 g
13.0 g
1.5 g
4.0 g
2.0 g
5.0 g
100.0 g
23.0 g
150.0 g
140.0 g
1.5 g
0.3 g
q.s.
50.0 g
50.0 g
20.0 g
600.0 g
90.0 g
5.0 g
2.0 g
100.0 g
q.s.
10.0 g
30.0 g
q.s.
230.0 g
11.5 g
0.92 g
0.7 g
q.s.
q.s.
1.6 g
35.2 g
0.16 g
960.0 g
140.0 g
20.0 g
20.0 g
5.0 g
0.05 g
q.s.
100.0 g
220.0 g
410.0 g
270.0 g
q.s.
0.1 g
q.s.
266.66 g
8.3 g
6.7 g
9.4 g
1.4 g
0.2 g
0.4 g
40.0 ml
5.0 ml
q.s.
15.0 g
1.5 g
910.0 g
0.5 g
30.0 g
4.0 g
10.0 g
29.0 g
q.s.
q.s.
2.5 g
5.0 g
0.1 g
30.0 g
q.s.
50.0 g
q.s.
0.8 g
200.0 g
2.0 g
0.34 g
1.0 g
30.31 g
571.4 g
2.0 g
0.14 g
q.s.
0.8 g
200.0 g
2.4 g
0.34 g
3.4 g
450.0 g
2.0 g
q.s.
20.0 g
1190.0 g
1372.0 g
2745.0 g
1373.0 g
4.0 g
12.5 g
1750.0 g
1250.0 g
6.25 g
5.0 g
10.0 g
2.5 g
q.s.
20.0 g
5.0 g
8.3 g
q.s.
0.152 g
7.5 g
0.1 g
q.s.
q.s.
80.0 g
787.0 g
200.0 g
2.6 g
1.0 g
24.0 g
5.0 g
0.285 g
20.0 g
311.6 g
53.9 g
111.11 g
1.0 g
485.3 g
0.8 g
8.0 g
1.64 g
51.53 g
0.6 g
q.s.
0.25 g
344.0 g
2.0 g
20.0 g
3.0 g
0.1 g
1.0 g
25.0 g
7.0 g
41.9 g
30.0 g
4.0 g
50.0 g
1000.0 g
35.0 g
10.0 g
2.5 g
1000.0 g
0.75 g
225.0 g
3.19 g
0.45 g
0.8 g
0.3 g
3.17 g
q.s.
1.0 g
1.0 g
4.0 g
q.s.
q.s.
40.0 g
50.0 g
1.0 g
1.5 g
2.0 g
0.8 g
4.0 g
0.15 g
0.6 g
592.0 g
123.5 g
563.5 g
290.0 g
1.25 g
20.0 g
0.5 g
1.0 g
q.s.
q.s.
25.0 g
400.0 g
20.0 g
q.s.
1.03 g
350.0 g
120.0 g
1.0 g
60.0 g
0.9 g
0.1 g
0.75 g
2.0 g
q.s.
1.0 ml
5.0 g
1.32 g
8.8 g
0.8 g
0.9 g
0.1 g
6.25 g
2.66 g
319.22 g
238.33 g
83.93 g
40.0 g
0.167 g 
0.8 g
100.0 g
0.5 g
450.0 ml
2.5 g
4.0 g
4.0 g
40.0 g
40.0 g
q.s.
5.0 g
4.0 g
4.0 g
40.0 g
q.s.
45.0 g
30.0 g
150.0 g
q.s.
q.s.
25.0 g
40.0 g
40.0 g
400.0 g
400.0 g
q.s.
50.0 g
50.0 g
40.0 g
400.0 g
450.0 g
q.s.
20.0 g
300.0 g
220.0 g
460.0 g
0.4 g
600.0 g
0.9 g
0.3 g
0.2 g
0.48 g
0.4 g
q.s.
80.0 g
330.0 g
300.0 g
q.s.
45.8 g
32.5 g
1.0 g
0.2 g
4.0 g
100.0 g
4.0 g
3.0 g
5.4 g
100.0 g
414.0 g
0.01 g
0.56 g
0.4 g
q.s.
2.33 g
10.0 g
1.0 g
20.0 g
1.5 g
9.0 g
7.0 g
4.1 g
9.0 g
q.s.
q.s.
q.s.
35.47 g
21.28 g
4.96 g
155.0 ml
43.17 g
4.56 g
172.0 ml
164.0 ml
5.96 g
600.8 g
81.08 g
1.08 g
10.14 g
1.42 g
1.2 g
10.14 g
30.0 g
300.0 g
q.s.
340.0 g
q.s.
3.0 g
30.0 g
q.s.
34.0 g
33.0 g
8.0 g
40.0 g
4.0 g
4.5 g
70.0 g
80.0 g
1.0 g
4.0 g
2.5 g
75.0 g
1.0 g
0.6 g
440.0 g
1.0 g
0.3 g
0.007 g
0.005 g
2.0 g
q.s.
20.0 g
10.0 g
2.0 g
q.s.
q.s.
100.0 ml
100.0 g
125.0 g
532.0 g
242.5 g
14.7 g
2.6 g
q.s.
3.0 g
q.s.
0.5 g
2.0 g
4.0 g
0.4 g
25.0 g
0.2 g
3.0 g
2.5 g
2.15 g
1.2 g
q.s.
22.0 g
q.s.
1.0 g
1.0 g
4.0 g
1.5 g
5.0 g
14.0 g
q.s.
22.0 g
q.s.
20.0 g
40.0 g
4.0 g
250.0 g
20.0 g
30.0 g
25.0 g
21.5 g
12.0 g
q.s.
14.7 g
q.s.
3.0 g
q.s.
0.5 g
4.0 g
1.0 g
100.0 g
400.0 g 
49.0 g
19.0 g
q.s.
15.0 g
24.0 g
5.0 g
400.0 g
q.s.
2.2 g
153.0 g
48.25 g
q.s.
q.s.
q.s.
q.s.
26.3 g
5.0 g
2.2 g
2.7 g
40.0 g
63.6 g
0.22 g
1.0 g
1.96 g
2.4 g
550.0 g
q.s.
2.5 g
200.0 g
2.4 g
0.88 g
1.52 g
1.0 g
50.0 g
2.5 g
1.0 g
q.s.
13.51 g
0.13 g
796.81 g
52.6 g
7.9 g
66.0 ml
123.5 g
3.94 g
100.0 g
25.55 g
65.4 ml
840.0 ml
q.s.
200.0 g
150.0 g
211.0 g
86.0 g
427.5 g
375.0 g
70.0 g
35.0 g
17.5 g
80.0 g
80.0 g
40.0 g
q.s.
q.s.
8.0 g
4.0 g
q.s.
100.0 ml
125.0 g
490.0 g
245.0 g
2.0 g
1.0 g
5.2 g
0.55 g
0.5 g
q.s.
40.0 g
670.0 g
150.0 g
834.867 g
0.1 g
3.1 g
q.s.
1.05 g
1.8 g
0.2 g
300.0 g
100.0 g
100.0 g
0.1 g
0.5 g
0.44 g
q.s.
30.0 g
50.0 g
60.0 g
403.0 g
457.0 g
200.0 g
2.5 g
10.0 g
20.0 g
20.0 g
q.s.
q.s.
q.s.
4.0 g
71.0 g
15.0 g
130.0 g
1.0 g
10.0 g
q.s.
q.s.
20.0 g
400.0 g
240.0 g
120.0 g
3.0 g
2.5 g
30.0 g
1.0 g
6.6 g
0.105 g
0.00375 g
q.s.
0.05 g
2.75 g
0.065 g
5.66 g
0.52 g
420.0 g
2.0 g
11.0 g
0.2 g
1.9 g
0.24 g
990.0 ml
q.s.
q.s.
1.0 g
660.0 g
1.0 g
0.3 g
19.3 g
2.0 g
7.0 g
0.14 g
0.15 g
4.0 g
q.s.
q.s.
50.0 g
20.0 g
600.0 g
2.0 g
1.0 g
1.0 g
100.0 g
100.0 g
2.0 g
4.0 g
1.0 g
1.7 g
0.27 g
2.5 g
q.s.
0.18 g
0.02 g
1000.0 g
4.0 g
125.0 g
0.1 g
0.5 g
900.14 g
0.14 g
q.s.
q.s.
1.0 g
q.s.
q.s.
125.0 g
1.4 g
0.16 g
364.33 g
3.3 g
100.0 g
2.0 g
530.31 g
61.95 g
1.0 ml
q.s.
2.0 g
95.0 ml
20.0 g
200.0 g
q.s.
q.s.
40.0 g
250.0 g
80.0 g
20.0 g
20.0 g
q.s.
40.0 g
100.0 g
50.0 g
q.s.
q.s.
40.0 g
4.0 g
0.5 g
3.0 g
2.0 g
0.2 g
0.2 g
q.s.
10.0 g
9.0 g
10.0 g
200.0 g
q.s.
311.6 g
53.9 g
111.11 g
1.0 g
485.3 g
0.8 g
1.0 g
1.31 g
51.53 g
0.6 g
0.05 g
0.25 g
q.s.
4.92 g
224.0 g
1.2 g
194.4 g
4.33 g
4.0 g
7.0 g
0.7 g
41.64 g
q.s.
q.s.
12.72 g
4.92 g
0.224 g
1.2 g
194.4 g
4.33 g
4.0 g
7.0 g
0.7 g
41.64 g
q.s.
q.s.
4.92 g
0.22 g
1.2 g
0.19 g
4.33 g
4.0 g
7.0 g
0.7 g
0.551 g
q.s.
20.0 g
q.s.
0.27 g
0.1 g
0.17 g
0.33 g
2.1 g
3.2 g
20.0 g
300.0 g
350.0 g
q.s.
1.0 g
600.0 g
2.0 g
0.5 g
2.5 g
50.0 g
153.0 g
1.51 g
1.55 g
q.s.
800.0 g
640.0 g
200.0 g
48.0 g
40.0 g
0.8 g
280.0 ml
100.0 g
80.0 g
20.0 g
11.3 g
0.2 g
q.s.
q.s.
285.0 ml
1.8 g
0.2 g
1.0 g
0.75 g
400.0 g
260.0 g
2.5 g
q.s.
40.0 g
1.0 ml
252.0 g
5.0 g
2.66 g
20.4 g
2.0 g
0.2 g
150.0 g
1.65 g
1.5 g
0.11 g
10.5 g
5.0 g
1.5 g
2.5 g
q.s.
20.0 g
30.0 g
1.8 g
0.2 g
q.s.
40.0 g
100.0 g
100.0 g
0.3 g
2.2 g
2.0 g
0.6 g
50.0 g
0.8 g
q.s.
q.s.
10.0 g
20.0 g
0.05 g
1.0 g
0.5 g
q.s.
10.0 g
10.0 g
40.0 g
4.5 g
2.0 g
5.0 g
50.0 g
67.0 g
q.s.
801.0 g
100.0 g
400.0 g
5.0 g
1.2 g
2.75 g
4.0 ml
2.75 g
q.s.
4.4 g
0.76 g
1.0 g
1.48 g
0.1 g
5.2 g
8.52 g
q.s.
6.0 g
0.8 g
0.2 g
1.0 g
2.85 g
0.92 g
1.5 g
1.14 g
8.0 g
5.0 g
1.4 g
2.0 g
q.s.
40.2 g
1.5 g
0.2 g
500.0 g
1.5 g
2.5 g
8.0 g
6.0 g
130.0 g
3.0 g
q.s.
20.0 g
0.4 g
0.9 g
10.0 g
0.6 g
40.0 g
4.5 g
2.0 g
5.0 g
0.2 g
50.0 g
50.0 g
0.6 g
1.0 g
175.0 g
216.0 g
q.s.
48.4 g
35.0 g
138.0 g
520.0 g
307.0 g
250.0 g
100.0 g
q.s.
10.0 g
0.05 g
100.0 g
2.0 g
4.5 g
35.0 g
45.0 g
200.0 g
80.0 g
9.6 g
70.0 g
15.0 g
15.0 g
55.0 g
15.0 g
300.0 g
100.0 g
5.0 g
8.0 g
0.13 g
5.0 g
150.0 g
2.0 g
535.0 g
4.0 g
2.0 g
2.0 g
2.0 g
0.2 g
200.0 g
q.s.
1.324 g
0.013 g
5.0 g
52.5 g
0.75 g
0.4 g
8.0 g
0.0025 g
0.865 g
2.5 g
12.5 g
0.5 g
3.75 g
0.25 g
300.0 g
500.0 g
50.0 g
6.0 g
q.s.
675.0 g
17.5 g
2.74 g
0.5 g
1.0 g
2.1 g
3.625 g
0.83334 g
100.0 g
0.257789 g
0.955 g
80.0 g
0.18692 g
0.83334 g
16.66 g
329.0 g
q.s.
10.0 g
0.05 g
100.0 g
2.0 g
4.5 g
35.0 g
45.0 g
200.0 g
80.0 g
9.6 g
25.0 g
15.0 g
15.0 g
55.0 g
300.0 g
100.0 g
5.0 g
17.0 g
0.1 g
1.0 g
3.0 g
100.0 g
22.0 g
50.0 g
20.0 g
20.0 g
250.0 g
0.1 g
8.332 g
0.83 g
0.5 g
1.0 g
13.826 g
0.522 g
1.44 g
46.55 g
0.72 g
0.486 g
0.5526 g
4.013 g
0.257 g
10.0 ml
q.s.
q.s.
q.s.
q.s.
10.0 g
400.0 g
49.0 g
1.0 g
0.2 g
2.8 g
0.2 g
0.5 g
100.0 g
4.0 g
2.0 g
3.3 g
1.0 g
0.48 g
q.s.
q.s.
40.0 g
10.0 g
50.0 g
30.0 g
500.0 g
460.0 g
40.0 g
4.0 g
5.0 g
3.0 g
500.0 g
460.0 g
21.05 g
600.0 g
1.8 g
0.2 g
150.0 g
5.0 g
10.0 g
2.0 g
2.0 g
2.5 g
2.0 g
30.0 g
0.174 g
0.296 g
q.s.
22.5 g
57.5 g
20.0 g
248.0 g
5.0 g
q.s.
3.0 g
q.s.
q.s.
20.0 g
1000.0 ml
1.0 g
1.0 g
2.5 g
1.1 g
3.5 g
q.s.
2.0 g
1.0 g
2.0 g
7.0 g
5.25 g
0.8 g
500.0 g
100.0 g
1.05 g
4.2 g
8.0 g
0.04 g
q.s.
0.25 g
0.3 g
0.5 g
0.25 g
10.2 g
28.0 g
q.s.
q.s.
0.5 g
1.5 g
0.4 g
1.3 g
0.4 g
2.6 g
0.1 g
3.0 g
596.0 g
1.08 g
0.11 g
0.11 g
0.3 g
0.7 g
q.s.
150.0 g
21.66 g
75.0 ml
350.0 ml
1.0 g
1.75 g
0.92 g
0.073 g
0.67 g
0.02 g
0.076 g
5.62 g
0.75 g
q.s.
q.s.
33.0 g
q.s.
1.0 g
1.0 g
50.0 g
80.0 g
10.0 g
q.s.
q.s.
4.0 g
6.0 g
70.0 g
290.0 g
6.66 g
500.0 g
1.0 g
0.66 g
0.04 g
2.0 g
3.54 g
q.s.
5.0 g
50.0 g
50.0 g
20.0 g
675.0 g
200.0 g
13.5 g
10.0 g
q.s.
100.0 g
10.0 g
90.0 g
800.0 g
100.0 g
150.0 g
750.0 g
750.0 g
100.0 g
5.0 g
2.0 g
0.5 g
0.5 g
160.0 g
300.0 g
440.0 g
75.0 g
5.0 g
150.0 g
2.0 g
0.5 g
0.5 g
150.0 g
500.0 g
105.0 g
250.0 g 
35.0 g
q.s.
100.0 g
0.23 g
1.4 g
0.3 g
20.8 g
10.0 g
864.2 g
100.0 g
10.0 g
2.0 g
32.0 g
856.0 g
100.0 g
3.0 g
5.0 g
432.0 g
460.0 g
135.0 g
9.318 g
14.62 g
q.s.
75.0 g
250.0 g
40.0 g
q.s.
635.0 g
75.0 g
250.0 g
40.0 g
q.s.
635.0 g
100.0 g
3.0 g
5.0 g
432.0 g
460.0 g
10.0 g
15.0 g
q.s.
975.0 g
100.0 g
5.0 g
2.0 g
0.5 g
0.5 g
160.0 g
300.0 g
q.s.
200.0 g
50.0 g
50.0 g
73.0 g
43.0 g
100.0 g
q.s.
100.0 g
0.1 g
q.s.
13.5 g
10.0 g
q.s.
100.0 g
10.0 g
90.0 g
800.0 g
100.0 g
150.0 g
750.0 g
750.0 g
75.0 g
5.0 g
150.0 g
2.0 g
0.5 g
0.5 g
150.0 g
500.0 g
250.0 g
250.0 g
15.0 g
100.0 g
500.0 g
55.0 g
165.0 g
10.0 g
100.0 g
1.0 g
100.0 g
787.5 g
1.0 g
0.5 g
75.0 g
250.0 g
40.0 g
5.0 g
q.s.
135.0 g
9.318 g
14.62 g
q.s.
100.0 g
3.0 g
5.0 g
432.0 g
460.0 g
100.0 g
0.23 g
1.4 g
0.3 g
20.8 g
10.0 g
q.s.
100.0 g
10.0 g
2.0 g
32.0 g
q.s.
105.0 g
250.0 g
35.0 g
q.s.
75.0 g
250.0 g
40.0 g
q.s.
q.s.
75.0 g
250.0 g
40.0 g
q.s.
q.s.
100.0 g
5.0 g
3.0 g
432.0 g
460.0 g
10.0 g
15.0 g
q.s.
975.0 g
1.05 g
675.0 g
1.0 g
2.4 g
0.5 g
0.25 g
0.25 g
50.0 g
0.45 g
0.5 g
0.15 g
q.s.
q.s.
2.5 g
q.s.
10.0 g
2.5 g
6.18 g
600.0 g
100.0 g
100.0 g
15.0 g
1.0 g
0.3 g
0.5 g
0.02 g
0.05 g
0.13 g
1.15 g
q.s.
500.0 g
300.0 g
150.0 g
30.0 g
1.0 g
4.0 g
2.5 g
1.25 g
0.06 g
q.s.
1.32 g
455.0 g
q.s.
500.0 g
300.0 g
150.0 g
30.0 g
1.0 g
4.0 g
2.5 g
1.25 g
0.068 g
q.s.
1.32 g
q.s.
q.s.
26.4 g
2.64 g
5664.0 g
14700.0 g
4.15 g
2.0 g
1.25 g
0.75 g
0.48 g
1.0 g
3.0 g
3.0 g
q.s.
0.48 g
500.0 g
1.0 g
0.2 g
1.0 g
0.57 g
200.0 g
0.22 g
10.0 g
q.s.
0.25 g
7.28 g
0.15 g
0.18 g
q.s.
144.0 g
60.0 g
1.5 g
1.5 g
1.5 g
1.2 g
0.2 g
1.5 g
0.8 g
1.02 g
0.24 g
q.s.
90.0 g
3.0 g
q.s.
200.0 g
1.0 g
0.3 g
300.0 g
0.5 g
4.0 g
6.0 g
5.5 g
0.2 g
q.s.
400.0 g
80.0 g
50.0 g
20.0 g
q.s.
40.0 g
8.0 g
0.5 g
3.75 g
0.5 g
0.125 g
0.625 g
0.54 g
0.435 g
582.8 g
80.75 g
q.s.
80.0 g
16.0 g
30.0 g
100.0 g
q.s.
4.0 g
80.0 g
16.0 g
5.0 g
30.0 g
q.s.
q.s.
8.0 g
225.0 g
q.s.
q.s.
20.0 g
680.0 g
q.s.
q.s.
2.7 g
1.0 g
0.2 g
600.0 g
0.15 g
6.0 g
2.0 g
100.0 g
4.0 g
100.0 g
5.0 g
0.6 g
q.s.
6.48 g
450.0 g
1.5 g
0.5 g
60.0 g
3.0 g
10.0 g
0.048 g
3.0 g
25.0 g
3.74 g
0.15 g
q.s.
12.0 g
30.0 g
36.0 g
q.s.
q.s.
25.0 g
800.0 g
1.5 g
0.15 g
0.005 g
0.2 g
q.s.
2.5 g
q.s.
11.03 g
2.5 g
15.51 g
q.s.
0.77 g
0.086 g
0.13 g
2.0 g
1.0 g
8.0 g
0.4 g
1.0 g
0.33 g
0.5 g
1.01 g
8.57 g
0.037 g
q.s.
0.05 g
14.0 g
15.0 g
0.05 g
0.1 g
70.0 g
q.s.
q.s.
q.s.
0.5 g
140.0 g
150.0 g
0.5 g
1.0 g
q.s.
q.s.
q.s.
q.s.
q.s.
2.8 g
10.0 g
1.0 g
0.5 g
q.s.
q.s.
0.26 g
6.18 g
600.0 g
100.0 g
100.0 g
15.0 g
1.0 g
0.3 g
0.5 g
0.04 g
0.05 g
0.25 g
1.15 g
q.s.
0.2 g
100.0 g
75.0 g
0.6 g
0.15 g
0.025 g
5.0 g
q.s.
91.0 g
15.0 g
5.0 g
2.5 g
q.s.
q.s.
1.323 g
0.012 g
10.0 g
0.88 g
0.5 g
1.0 g
0.1 g
600.0 g
100.0 g
50.0 g
2.5 g
q.s.
q.s.
1.9 g
0.0075 g
12.0 g
0.3 g
10.0 g
0.8 g
0.2 g
q.s.
60.0 g
0.3 g
0.2 g
3.0 g
q.s.
q.s.
q.s.
19.0 g
0.25 g
7.0 g
q.s.
